id	word_key	book_key	dict_key	pos	usage	timestamp
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbQFAACHAwAA:204710:10	en:fatuous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbQFAACHAwAA:204710	The irritating thing was that in the racket of voices Winston could hardly hear what Parsons was saying, and was constantly having to ask for some fatuous remark to be repeated. 	1555643315162
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbUFAAADBAAA:205950:10	en:writhed	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbUFAAADBAAA:205950	His soul writhed with boredom, but for once he had had no impulse to shirk his evening at the Centre. 	1555643383687
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AcgFAAAQBAAA:215726:11	en:pediment	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AcgFAAAQBAAA:215726	There were telescreens all round the pediment. 	1555643894357
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AckFAACmAAAA:216270:12	en:scrimmage	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AckFAACmAAAA:216270	Winston, at normal times the kind of person who gravitates to the outer edge of any kind of scrimmage, shoved, butted, squirmed his way forward into the heart of the crowd. 	1555643934436
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeAFAABxAAAA:220944:9	en:boughs	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeAFAABxAAAA:220944	Chapter 2 * * * * * * * Winston picked his way up the lane through dappled light and shade, stepping out into pools of gold wherever the boughs parted. 	1555667787846
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeMFAAA4AwAA:224158:12	en:etiolated	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeMFAAA4AwAA:224158	Already on the walk from the station the May sunshine had made him feel dirty and etiolated, a creature of indoors, with the sooty dust of London in the pores of his skin. 	1555668014681
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeMFAADfBAAA:224581:8	en:knoll	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeMFAADfBAAA:224581	When Winston followed her, he found that they were in a natural clearing, a tiny grassy knoll surrounded by tall saplings that shut it in completely. 	1555668059783
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQsGAAACAAAA:232917:9	en:thrush	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQsGAAACAAAA:232917	A thrush had alighted on a bough not five metres away, almost at the level of their faces. 	1555668467323
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQsGAAAZAQAA:233196:12	en:obeisance	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQsGAAAZAQAA:233196	It spread out its wings, fitted them carefully into place again, ducked its head for a moment, as though making a sort of obeisance to the sun, and then began to pour forth a torrent of song. 	1555668494681
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQsGAABrAgAA:233534:13	en:virtuosity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQsGAABrAgAA:233534	The music went on and on, minute after minute, with astonishing variations, never once repeating itself, almost as though the bird were deliberately showing off its virtuosity. 	1555668514729
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARUGAAAgAQAA:236393:11	en:iniquity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARUGAAAgAQAA:236393	Who knew, perhaps the Party was rotten under the surface, its cult of strenuousness and self-denial simply a sham concealing iniquity. 	1555668667012
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARUGAABfAQAA:236456:10	en:leprosy	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARUGAABfAQAA:236456	If he could have infected the whole lot of them with leprosy or syphilis, how gladly he would have done so! 	1555668679466
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASsGAADkAAAA:241030:9	en:belfry	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASsGAADkAAAA:241030	That was in another hiding-place known to Julia, the belfry of a ruinous church in an almost-deserted stretch of country where an atomic bomb had fallen thirty years earlier. 	1555669407159
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AS4GAACKAAAA:244686:18	en:parenthetically	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AS4GAACKAAAA:244686	she said parenthetically), and she worked, as he had guessed, on the novel-writing machines in the Fiction Department. 	1555669613654
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AS8GAACrAwAA:246275:14	en:proletarian	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AS8GAACrAwAA:246275	There she had remained for a year, helping to produce booklets in sealed packets with titles like “Spanking Stories” or “One Night in a Girls’ School”, to be bought furtively by proletarian youths who were under the impression that they were buying something illegal. 	1555669747638
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ATEGAAAFAAAA:246421:10	en:ghastly	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ATEGAAAFAAAA:246421	“Oh, ghastly rubbish. 	1555669764989
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AT4GAACjAAAA:250262:12	en:acuteness	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AT4GAACjAAAA:250262	As soon as this was touched upon in any way she was capable of great acuteness. 	1555669996208
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AT4GAAD2AAAA:250345:13	en:puritanism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AT4GAAD2AAAA:250345	Unlike Winston, she had grasped the inner meaning of the Party’s sexual puritanism. 	1555670026305
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AT4GAADIAQAA:250555:12	en:privation	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AT4GAADIAQAA:250555	What was more important was that sexual privation induced hysteria, which was desirable because it could be transformed into war-fever and leader-worship. 	1555670053166
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AUIGAAAeAQAA:252848:9	en:quarry	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AUIGAAAeAQAA:252848	They had only lagged behind the others for a couple of minutes, but they took a wrong turning, and presently found themselves pulled up short by the edge of an old chalk quarry. 	1555670194135
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AUIGAADXAgAA:253289:14	en:loosestrife	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AUIGAADXAgAA:253289	But at this moment Winston noticed some tufts of loosestrife growing in the cracks of the cliff beneath them. 	1555670217311
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AU0GAAAoAAAA:255223:10	en:dissent	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AU0GAAAoAAAA:255223	He felt her shoulders give a wriggle of dissent. 	1555670332047
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AU8GAAAhAAAA:255987:14	en:prosaically	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AU8GAAAhAAAA:255987	“We’re not dead yet,” said Julia prosaically. 	1555670371578
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AV8GAAAwAAAA:258004:13	en:gratuitous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AV8GAAAwAAAA:258004	Folly, folly, his heart kept saying: conscious, gratuitous, suicidal folly. 	1555689378694
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWAGAABbAAAA:259212:9	en:muslin	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWAGAABbAAAA:259212	Winston peeped out, secure in the protection of the muslin curtain. 	1555689450931
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWAGAAAUAgAA:259653:12	en:contralto	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWAGAAAUAgAA:259653	Whenever her mouth was not corked with clothes pegs she was singing in a powerful contralto: “It was only an ’opeless fancy. 	1555689504826
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AXIGAACKAAAA:265081:12	en:emanation	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AXIGAACKAAAA:265081	The smell was already filling the room, a rich hot smell which seemed like an emanation from his early childhood, but which one did occasionally meet with even now, blowing down a passage-way before a door slammed, or diffusing itself mysteriously in a crowded street, sniffed for an instant and then lost again. 	1555689819852
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AX8GAAATAAAA:266439:12	en:driveling	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AX8GAAATAAAA:266439	She knew the whole driveling song by heart, it seemed. 	1555689910002
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYIGAAAsAAAA:267442:14	en:proletarian	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYIGAAAsAAAA:267442	She must have slipped into some shop in the proletarian quarters and bought herself a complete set of make-up materials. 	1555689973115
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYQGAABqAAAA:268458:8	en:frock	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYQGAABqAAAA:268458	I’m going to get hold of a real woman’s frock from somewhere and wear it instead of these bloody trousers. 	1555690045491
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYwGAAA0AAAA:271062:14	en:wainscoting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYwGAAA0AAAA:271062	I saw him stick his beastly nose out of the wainscoting. 	1555690205371
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa4GAADxAQAA:277892:11	en:effigies	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa4GAADxAQAA:277892	Processions, meetings, military parades, lectures, waxworks, displays, film shows, telescreen programs all had to be organized; stands had to be erected, effigies built, slogans coined, songs written, rumours circulated, photographs faked. 	1555756963320
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa4GAABRAwAA:278244:15	en:embellishing	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa4GAABRAwAA:278244	Winston, in addition to his regular work, spent long periods every day in going through back files of ‘The Times’ and altering and embellishing news items which were to be quoted in speeches. 	1555757003102
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa4GAADmAwAA:278393:10	en:febrile	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa4GAADmAwAA:278393	Late at night, when crowds of rowdy proles roamed the streets, the town had a curiously febrile air. 	1555757018990
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa8GAAAMAwAA:279362:13	en:flagstaffs	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa8GAAAMAwAA:279362	Squads of volunteers, organized by Parsons, were preparing the street for Hate Week, stitching banners, painting posters, erecting flagstaffs on the roofs, and perilously slinging wires across the street for the reception of streamers. 	1555757092531
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa8GAABqAwAA:279456:12	en:streamers	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa8GAABqAwAA:279456	Squads of volunteers, organized by Parsons, were preparing the street for Hate Week, stitching banners, painting posters, erecting flagstaffs on the roofs, and perilously slinging wires across the street for the reception of streamers. 	1555757103850
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Aa8GAADGAwAA:279548:10	en:bunting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Aa8GAADGAwAA:279548	Parsons boasted that Victory Mansions alone would display four hundred metres of bunting. 	1555757121833
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbAGAADaAwAA:280945:14	en:indignation	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbAGAADaAwAA:280945	The whole population of the neighbourhood turned out for a long, trailing funeral which went on for hours and was in effect an indignation meeting. 	1555757205741
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbIGAAAQBQAA:283403:13	en:gramophone	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbIGAAAQBQAA:283403	He led a ghostlike existence between the tiny, dark shop, and an even tinier back kitchen where he prepared his meals and which contained, among other things, an unbelievably ancient gramophone with an enormous horn. 	1555763628565
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbIGAAC4BgAA:283827:12	en:pinchbeck	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbIGAAC4BgAA:283827	With a sort of faded enthusiasm he would finger this scrap of rubbish or that—a china bottle-stopper, the painted lid of a broken snuffbox, a pinchbeck locket containing a strand of some long-dead baby’s hair—never asking that Winston should buy it, merely that he should admire it. 	1555763654196
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbIGAADCBgAA:283837:9	en:locket	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbIGAADCBgAA:283837	With a sort of faded enthusiasm he would finger this scrap of rubbish or that—a china bottle-stopper, the painted lid of a broken snuffbox, a pinchbeck locket containing a strand of some long-dead baby’s hair—never asking that Winston should buy it, merely that he should admire it. 	1555763661921
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbMGAAByAgAA:285101:12	en:sanctuary	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbMGAAByAgAA:285101	Getting there was difficult and dangerous, but the room itself was sanctuary. 	1555763734637
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbYGAAA9AAAA:290856:11	en:impudent	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbYGAAA9AAAA:290856	Sometimes he talked to her of the Records Department and the impudent forgeries that he committed there. 	1555764024428
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AekGAAD5AgAA:303030:10	en:cinders	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AekGAAD5AgAA:303030	He remembered long afternoons spent with other boys in scrounging round dustbins and rubbish heaps, picking out the ribs of cabbage leaves, potato peelings, sometimes even scraps of stale breadcrust from which they carefully scraped away the cinders; and also in waiting for the passing of trucks which travelled over a certain route and were known to carry cattle feed, and which, when they jolted over the bad patches in the road, sometimes spilt a few fragments of oil-cake. 	1555764610593
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeoGAACoAQAA:303689:14	en:superfluous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeoGAACoAQAA:303689	She did everything that was needed—cooked, washed, mended, made the bed, swept the floor, dusted the mantelpiece—always very slowly and with a curious lack of superfluous motion, like an artist’s lay-figure moving of its own accord. 	1555764659242
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeoGAACVAgAA:303926:9	en:ailing	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeoGAACVAgAA:303926	For hours at a time she would sit almost immobile on the bed, nursing his young sister, a tiny, ailing, very silent child of two or three, with a face made simian by thinness. 	1555764686464
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AeoGAADRAgAA:303986:9	en:simian	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AeoGAADRAgAA:303986	For hours at a time she would sit almost immobile on the bed, nursing his young sister, a tiny, ailing, very silent child of two or three, with a face made simian by thinness. 	1555764707944
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AesGAADqAgAA:305020:12	en:sniveling	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AesGAADqAgAA:305020	He would ask his mother naggingly, over and over again, why there was not more food, he would shout and storm at her (he even remembered the tones of his voice, which was beginning to break prematurely and sometimes boomed in a peculiar way), or he would attempt a sniveling note of pathos in his efforts to get more than his share. 	1555764797159
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AesGAAD8AgAA:305038:9	en:pathos	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AesGAAD8AgAA:305038	He would ask his mother naggingly, over and over again, why there was not more food, he would shout and storm at her (he even remembered the tones of his voice, which was beginning to break prematurely and sometimes boomed in a peculiar way), or he would attempt a sniveling note of pathos in his efforts to get more than his share. 	1555764806328
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AesGAAAKBAAA:305308:10	en:beseech	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AesGAAAKBAAA:305308	At every meal she would beseech him not to be selfish and to remember that his little sister was sick and also needed food, but it was no use. 	1555764824220
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AewGAABiAgAA:306489:16	en:remonstrances	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AewGAABiAgAA:306489	There was a long, nagging argument that went round and round, with shouts, whines, tears, remonstrances, bargainings. 	1555764873842
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfoGAABNAAAA:312487:14	en:downhearted	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfoGAABNAAAA:312487	And don’t be too downhearted. 	1555765173714
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQoHAABPBQAA:316884:14	en:wainscoting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQoHAABPBQAA:316884	The passage down which he led them was softly carpeted, with cream-papered walls and white wainscoting, all exquisitely clean. 	1555765427306
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARgHAADPAAAA:320679:11	en:decanter	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARgHAADPAAAA:320679	Winston saw that he was carrying a tray with a decanter and glasses. 	1555765620374
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARoHAABgAAAA:321093:8	en:valet	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARoHAABgAAAA:321093	The little man sat down, quite at his ease, and yet still with a servant-like air, the air of a valet enjoying a privilege. 	1555765659299
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASIHAABDAQAA:323928:12	en:catechism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASIHAABDAQAA:323928	He began asking his questions in a low, expressionless voice, as though this were a routine, a sort of catechism, most of whose answers were known to him already. 	1555765805946
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ATkHAAAGAQAA:326099:9	en:assent	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ATkHAAAGAQAA:326099	She murmured something that seemed to be assent. 	1555765910046
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AT8HAAA4AgAA:329188:13	en:persiflage	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AT8HAAA4AgAA:329188	When he spoke of murder, suicide, venereal disease, amputated limbs, and altered faces, it was with a faint air of persiflage. 	1555766063716
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AT8HAAAwBAAA:329692:12	en:stratagem	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AT8HAAAwBAAA:329692	There was no stratagem that he was not equal to, no danger that he could not foresee. 	1555766100127
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVEHAACDAAAA:334577:11	en:allusion	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVEHAACDAAAA:334577	“In the place where there is no darkness,” he said, as though he had recognized the allusion. 	1555766340826
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWMHAAAMAAAA:336353:13	en:gelatinous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWMHAAAMAAAA:336353	Chapter 9 * * * * * * * Winston was gelatinous with fatigue. 	1555928051490
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWMHAADSAQAA:336807:10	en:fretted	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWMHAADSAQAA:336807	His overalls fretted his shoulders, the pavement tickled his feet, even the opening and closing of a hand was an effort that made his joints creak. 	1555928076233
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWYHAACWAgAA:339190:7	en:lank	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWYHAACWAgAA:339190	On a scarlet-draped platform an orator of the Inner Party, a small lean man with disproportionately long arms and a large bald skull over which a few lank locks straggled, was haranguing the crowd. 	1555928197211
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWoHAAAPAAAA:345265:13	en:voluptuous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWoHAAAPAAAA:345265	With a sort of voluptuous creaking in his joints he climbed the stair above Mr Charrington’s shop. 	1555928545682
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AWwHAAAoAAAA:345922:15	en:COLLECTIVISM	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AWwHAAAoAAAA:345922	The inscription on the title-page ran: THE THEORY AND PRACTICE OF OLIGARCHICAL COLLECTIVISM by Emmanuel Goldstein [Winston began reading:] Chapter 1. 	1555928599747
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AXwHAAA0AgAA:349099:13	en:chivalrous	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AXwHAAA0AgAA:349099	This is not to say that either the conduct of war, or the prevailing attitude towards it, has become less bloodthirsty or more chivalrous. 	1555928796775
The_Straits_Times:3A562860:3583:12	en:appellate	The_Straits_Times:3A562860	B0053VMNYW	3583	.3-magnitude quake strikes Philippines Plans for new court to ease load on Court of Appeal The Ministry of Law is studying various options to allow appeals from the High Court to be distributed between two appellate courts, and for a pool of judges to sit in the new court. 	1555977299044
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AX0HAAD5AQAA:350819:12	en:fecundity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AX0HAAD5AQAA:350819	Eurasia is protected by its vast land spaces, Oceania by the width of the Atlantic and the Pacific, Eastasia by the fecundity and industriousness of its inhabitants. 	1556017911650
